Question ID,Question Number,Question Content,Image ID,User ID
b937,1,Have you ever seen a motorcycle like this on the road?,23253,101
b938,2,How fast is he going?,23253,101
b963,1,"The people aren't too spaced apart, I'm guessing this is pre-COVID?",68287,101
b964,2,Is this in the U.S.?,68287,101
b969,1,Do these people know how to fall safely without helmets?,301207,101
b970,2,Is this in California?,301207,101
b971,1,What is the name of this player?,171967,108
b972,2,Is the player happy with his life?,171967,108
b975,1,Are these 3 people true friends? ,367357,108
b976,2,Is anyone in this pic suffering from mental health issues?,367357,108
b979,1,What country is this?,65195,108
b980,2,What time is it in this pic?,65195,108
b983,1,How long has this company been in business?,220615,108
b984,2,How often does this company sweep this street?,220615,108
b987,1,Are they at school?,409681,108
b988,2,Are they having fun?,409681,108
b1011,1,Where is this tennis match located?,247545,111
b1012,2,Whose is this tennis player competing against?,247545,111
b1013,1,What is the name of this animal,149842,112
b1014,2,Is the animal dangerous,149842,112
b1017,1,Which stadium are they in?,329563,111
b1018,2,Which inning are they in?,329563,111
b1021,1,What is he doing,54678,112
b1022,2,How fast can he go,54678,112
b1023,1,What are they doing?,544294,112
b1024,2,Is this a family reunion?,544294,112
b1025,1,Where are they at?,26504,112
b1026,2,Who are they?,26504,112
b1029,1,What mood are they in?,518472,112
b1030,2,Are they celebrating?,518472,112
b1031,1,Is this game being played during the pandemic?,424124,111
b1032,2,Does the field consist of real grass?,424124,111
b1039,1,Is this a parade?,155198,111
b1040,2,Is this a carnival?,155198,111
b1047,1,Is this mirror actually a television?,343908,111
b1048,2,Why is this image in a mirror?,343908,111
b1073,1,Are the servers at this event overworked?,141785,118
b1074,2,Is this a mostly Navy or civilian event?,141785,118
b1079,1,Did this young man design this type of skateboard?,441633,118
b1080,2,Where can I buy a skateboard like that?,441633,118
b1085,1,Are they roommates?,86075,118
b1086,2,Are they in competition in this game or just exercising?,86075,118
b1093,1,Was this the first time flying a kite for this young girl?,517362,118
b1094,2,Did this young man have a tough day at school?,517362,118
b1097,1,Is the horse hungry?,222361,119
b1098,2,Why is the old man looking like that?,222361,119
b1099,1,Is the driver having a good day?,447795,118
b1100,2,Why doesn't America have more roundabouts?,447795,118
b1101,1,Is the horse hungry?is this a racing game?,251210,119
b1102,2,Why is the old man looking like that?is this a forest?,251210,119
b1105,1,Who is leading the game?,414314,119
b1106,2,Why is he on the floor?,414314,119
b1107,1,What is the lady trying to do?,168083,119
b1108,2,What is the guy trying to do?,168083,119
b1109,1,Is this a mini market?,539449,119
b1110,2,Are those banana rape?,539449,119
b1111,1,who passed the frizbe?,80426,122
b1112,2,What beach are they on>,80426,122
b1113,1,where is this located?,356938,122
b1114,2,where is keeneland>,356938,122
b1115,1,what time was this?,114978,122
b1116,2,what is the temperature?,114978,122
b1117,1,what lake is this?,489263,122
b1118,2,What time is it?,489263,122
b1119,1,what water is this boat on?,103581,122
b1120,2,what hour is this?,103581,122
b1175,1,Who is this tennis player?,473616,129
b1176,2,Is this an important game like Wimbledon?,473616,129
b1179,1,Why does this man love pizza so much that he poses in a picture with it?,135369,129
b1180,2,Is this supposed to be a posed or candid picture with the pizza?,135369,129
b1183,1,Why is there so much red in the picture?,54286,129
b1184,2,Does the man on the motorcycle know the person with the red car or is it his red car?,54286,129
b1185,1,Is this a dating app picture?,466445,129
b1186,2,Why didn't he make his bed before having this picture taken?,466445,129
b1189,1,Are the same boys in both pictures?,6332,129
b1190,2,Are these boys on some sort of team?,6332,129
b1213,1,How many Jets are in the picture,338383,132
b1214,2,What colour is the last Jet,338383,132
b1215,1,how many people are in the picture,188693,132
b1216,2,where was the picture taken,188693,132
b1217,1,how many girls are in the picture,53712,132
b1218,2,what colour is the shirt of the boy with glasses,53712,132
b1221,1,what can you see behind the lady,189280,132
b1222,2,what colour is the trouser of the lady in the picture,189280,132
b1229,1,what sport are these kids favorite ,362591,132
b1230,2,what is after the river,362591,132
b1245,1,When the tongue hand from the giraffe  is that  a sign of dehydration?,380500,136
b1246,2,Is a giraffe neck long due to eating fruits or nuts from very tall  trees?,380500,136
b1249,1,Does an elephant ever feel dry and itchy?,294138,136
b1250,2,Does an elephant snot ever sniff irritating substances from the earth's ground?,294138,136
b1257,1,Are water waves dangerous to birds?,338597,136
b1258,2,what signs do birds to look for to find there prey in the water?,338597,136
b1263,1,Is it easy to sprain your ankle in tennis?,262529,136
b1264,2,How much damage can a racket cause a tennis ball?,262529,136
b1269,1,Is  is  cheaper to operate a food truck vs a actual restaurant?,10890,136
b1270,2,Is food prepared quicker in a food  truck than an actual resturant?,10890,136
b1313,1,Is the elephant being treated humanely ?,125626,142
b1314,2,Are these men motivated by profit or love of the animal?,125626,142
b1315,1,Are they waiting for a third person to join them?,534633,142
b1316,2,Do they play to race down the slope?,534633,142
b1317,1,Is this their first time flying kites?,423107,142
b1318,2,Whose idea was it to do this activity?,423107,142
b1321,1,Did they both ride up on the same horse?,195472,142
b1322,2,Which country was this photo taken?,195472,142
b1329,1,How much did phones cost back when this picture was taken?,379261,142
b1330,2,Did 16gb seem like an incredible amount of storage back then?,379261,142
b1341,1,What type of weather was this?,200796,147
b1342,2,Which event was taking place?,200796,147
b1345,1,Are they college students?,39708,147
b1346,2,What is their age range?,39708,147
b1347,1,Does she need a maid to come clean her kitchen?,2083,148
b1348,2,Do women wash more dishes than men?,2083,148
b1349,1,Which city is this?,164680,147
b1350,2,Are they siblings?,164680,147
b1351,1,Does banana get caught in his beard while eating?,45097,150
b1352,2,Is that banana organically grown and locally produced?,45097,150
b1353,1,Can you get drunk off of one glass of wine?,204489,148
b1354,2,Do different wines really taste that noticeably different?,204489,148
b1355,1,Are these race horses?,187401,147
b1356,2,Are they wild horses?,187401,147
b1359,1,Are cats smarter than dogs?,250400,148
b1360,2,Do cats really have nine lives?,250400,148
b1361,1,"Is this little girl there with her mom, dad, or both?",408917,150
b1362,2,Was she taking a walk when she decided she needed to sit and have a break?,408917,150
b1363,1,Is he on holiday?,67974,147
b1364,2,How much is the meal?,67974,147
b1365,1,Is that real meat in the bread or some sort of vegan stuff?,331523,150
b1366,2,How often does she get out in the sun?,331523,150
b1371,1,How long has he been playing soccer?,184697,150
b1372,2,Did he just get a fresh haircut yesterday?,184697,150
b1373,1,Should home schooled kids be allowed to play on regular schools sports teams?,240490,148
b1374,2,How old do most MLB players start playing baseball?,240490,148
b1375,1,Is skiing really safe?,288486,148
b1376,2,Why does it snow more in the mountains?,288486,148
b1377,1,Are these men related?,327369,150
b1378,2,What are their tennis ratings?,327369,150
b1433,1,What thoughts could  be going on through the mind of this boy?,100669,154
b1434,2,Is the drawing on the wall drawing attention to certain details and what could that be,100669,154
b1447,1,What kind of risks are associated with skaking,132710,154
b1448,2,"Will I be motivated to someday try this kind of skating, will you?",132710,154
b1463,1,Sometimes I just consider going on some vegeterian diet,28797,154
b1464,2,Going on a date with my wife would not be a bad idea this week,28797,154
b1477,1,"Football is such a great game, will you like to play over the weekend",198323,154
b1478,2,Going to see a football game this weekend,198323,154
b1495,1,"Using a vintage tile will not be bad, love to try one?",441905,154
b1496,2,Is it every woman that can wear a good dress and look fabulous,441905,154
b1503,1,How old is the boy?,259652,162
b1504,2,What is the boy looking at?,259652,162
b1505,1,How high can the kite fly?,520378,162
b1506,2,Did the man make the kite?,520378,162
b1507,1,What breed is the rescue dog?,461835,162
b1508,2,How do you train a dog to do rescues?,461835,162
b1509,1,what are these kids looking at?,229919,163
b1510,2,what is she sniffing on?,229919,163
b1511,1,are these men gonna fall?,487571,163
b1512,2,what's on that information board?,487571,163
b1513,1,What country is this tower built in?,168488,162
b1514,2,Can you ride the horse?,168488,162
b1515,1,who's gonna get all those bags?,339670,163
b1516,2,Why are they in the way?,339670,163
b1517,1,who did this to this bathroom?,510225,163
b1518,2,why is it so cramped up?,510225,163
b1519,1,what are they building across the street?,281160,163
b1520,2,what does that say in that language?,281160,163
b1521,1,Are skis faster than snowboards?,56023,162
b1522,2,How long should your snowboard be?,56023,162
b1523,1,What does the baby think of the horse?,441108,164
b1524,2,What is the mother telling her child?,441108,164
b1525,1,What is the girl going to do with the bear?,15897,164
b1526,2,"Will the same thing happen to all the objects?
",15897,164
b1527,1,What is the dad thinking?,418517,164
b1528,2,Where is this picture taken?,418517,164
b1529,1,What year do you think this picture was taken?,567858,164
b1530,2,What event does this picture capture?,567858,164
b1531,1,Are these women related?,107518,164
b1532,2,Do you think they like what they are eating?,107518,164
b1533,1,What is this lecture about?,427169,165
b1534,2,How many students are in the class?,427169,165
b1535,1,Do these people know each other?,518157,165
b1536,2,Is it a cold day?,518157,165
b1537,1,What flavour is the cake?,269561,165
b1538,2,Is his brother next to his dad?,269561,165
b1539,1,Is the train broken?,227205,165
b1540,2,Are we allowed to cross the tracks?,227205,165
b1541,1,What Wii game is she playing?,426776,165
b1542,2,Is it Christmas time?,426776,165
b1565,1,Where do you think she is going?,376731,171
b1566,2,What is in her basket?,376731,171
b1569,1,What are they laughing about?,183740,171
b1570,2,What video game are they playing?,183740,171
b1571,1,How far will the boy throw the frisbee?,381789,171
b1572,2,Is the water too choppy for the dog to go in?,381789,171
b1573,1,How did she break that fridge door?,305600,171
b1574,2,Do you think she's drunk?,305600,171
b1579,1,Do you think that this person has self esteem issues?,356868,174
b1580,2,Is this person wearing a uniform or normal clothes?,356868,174
b1583,1,What is the score of the game?,559553,175
b1584,2,How experienced are these players in the game of soccer?,559553,175
b1585,1,Does she now regret getting a dog?,366313,171
b1586,2,How dangerous are those road conditions?,366313,171
b1587,1,Is this the bedroom of a writer? ,142051,174
b1588,2,Is the person staying in this bedroom creative?,142051,174
b1591,1,Are there any flaws in this pitcher's delivery that would raise injury concerns long term?,22482,175
b1592,2,I wonder what significance the number 75 has for this player?,22482,175
b1593,1,Are you sitting outside a stadium?,2135,177
b1594,2,Is this a bus stop or a park?,2135,177
b1597,1,Who is the candidate here?,365175,177
b1598,2,Is this a University?,365175,177
b1599,1,"Does this woman always play without shoes?
",47548,176
b1600,2,What is that drink she is holding in her hands and who is she playing with?,47548,176
b1601,1,Who is that man standing in the background?,36439,176
b1602,2,Is this dog a Christmas present or does the dog already live there?,36439,176
b1603,1,Who designed the bathroom? It looks like a great use of small space. ,47054,175
b1604,2,Which of the bottles is your favorite cologne? ,47054,175
b1605,1,Do you think that this farm is in America?,384157,174
b1606,2,What kind of crop do you think that is going to be planted?,384157,174
b1607,1,Is the surfer a white?,116968,177
b1608,2,Are you heading back to your car?,116968,177
b1609,1,How often does this woman play tennis?,164262,176
b1610,2,Is that her child behind her or is that an onlooker?,164262,176
b1611,1,Why do you need two stoves and two dishwasher? ,196108,175
b1612,2,Which day of the week do you recycle? ,196108,175
b1615,1,What is the score of the game?,402916,177
b1616,2,Are you a tennis champion?,402916,177
b1617,1,In what country is this taking place?,45524,176
b1618,2,Who is the woman in the yellow top?,45524,176
b1621,1,Do you want to play catch? ,446557,175
b1622,2,Do you like the UNC Tar Heels?,446557,175
b1623,1,What is he talking about?,474668,176
b1624,2,Why does he have his cell phone open?,474668,176
b1627,1,Where is this?,29821,177
b1628,2,Is it raining?,29821,177
b1645,1,Did this girl buy one or two slices of pizza?,16359,174
b1646,2,What time of day do you think that this picture was taken?,16359,174
b1657,1,Do you think women could handle cross country journeys on horses? ,39141,184
b1658,2,Are men better alone?,39141,184
b1671,1,What types of foods do you think is being prepared in this kitchen?,265010,174
b1672,2,Which political parties do you think that these men belong to?,265010,174
b1681,1,What are the chances that baggage handlers steal from your luggage?,530397,184
b1682,2,Do air traffic controllers have to consider the luggage carts ,530397,184
b1687,1,Are there different varieties of bananas?,87096,184
b1688,2,Do bananas in the Caribbean taste different than bananas from the US?,87096,184
b1693,1,Which is more difficult: carrying less weight uphill or more weight downhill?,538977,184
b1694,2,Should you travel with an even number of travelers or an odd number?,538977,184
b1703,1,Is it easier to save a person who can swim or one who can't?,119379,184
b1704,2,"On average, do more men get stranded on the water or more women?",119379,184
b1721,1,Are bicycles allowed on most beaches?,404964,189
b1722,2,Where is this beach located?,404964,189
b1723,1,Is surfing an Olympic sport?,571343,189
b1724,2,What makes a place good to surf?,571343,189
b1727,1,What is the occasion?,369931,191
b1728,2,Where are these two women sitting?,369931,191
b1729,1,Are the notes on all string instruments the same?,308936,189
b1730,2,Is there a certain type of wood used to make cellos?,308936,189
b1733,1,Are the three people related?,324261,191
b1734,2,Which of these three people went to college?,324261,191
b1735,1,Do DJ's hurt records when they are mixing them?,128838,189
b1736,2,Are turntables expensive?,128838,189
b1737,1,What is the score?,35552,191
b1738,2,"Was this a line drive, a strike, or a ball?",35552,191
b1741,1,Are there special cleats that are specific to soccer?,379613,189
b1742,2,What is the most popular brand of soccer ball?,379613,189
b1743,1,Was this for a holiday?,544261,191
b1744,2,Who was the sponsor?,544261,191
b1749,1,Whose birthday was it?,67462,191
b1750,2,What would be some reasons why they are bored?,67462,191
b1757,1,Wonder if he does this all the time?,501381,193
b1758,2,Wonder if he's ever gotten hurt?,501381,193
b1763,1,Are there more than two people waiting at this bus stop?,568974,193
b1764,2,Was this bench built in the 19th century?,568974,193
b1765,1,Can more than four people play their game on Wii?,443673,193
b1766,2,How long have they been playing and how much longer will they play?,443673,193
b1767,1,What song is she singing?,547764,194
b1768,2,How old is she?,547764,194
b1769,1,Was this picture taken is summer?,41745,194
b1770,2,What kind of  event are those people in the picture attending? ,41745,194
b1771,1,Why don't we get this kind of help in America?,123552,193
b1772,2,How much trust does it take to expect your bike to be up there when you arrive?,123552,193
b1773,1,Is this person related to Evil Knievel?,11631,193
b1774,2,How much does it cost to adopt this hobby?,11631,193
b1775,1,Is the woman wearing hat a doctor?,388662,194
b1776,2,What are they trying to do?,388662,194
b1777,1,Are the two men relatives?,239307,194
b1778,2,What is he seeing  on the smartphone screen?,239307,194
b1779,1,Is there any rest area around?,54678,195
b1780,2,Can I slide upwards to the sky?,54678,195
b1783,1,How far is the bird from the man?,458914,194
b1784,2,who is this guy talking to?,458914,194
b1791,1,Why does this look different from a regular stop sign?,181631,198
b1792,2,Where is this located?,181631,198
b1797,1,Where is this ski location?,186254,198
b1798,2,Who is the skier?,186254,198
b1799,1,Is this man friendly?,189129,201
b1800,2,Is the dog happy?,189129,201
b1801,1,In which country is the above banana harvesting taking place?,419171,200
b1802,2,"Is this a banana business, or is the person in the photograph harvesting bananas from his own garden?",419171,200
b1803,1,Where is this park located?,102256,198
b1804,2,What is this gathering?,102256,198
b1807,1,Is the boy sklilled at what he's doing?,565767,201
b1808,2,How cold is it there?,565767,201
b1809,1,Was the bird found dead or killed?,26504,198
b1810,2,Where are they located?,26504,198
b1813,1,Why they didn't give me a lot of this?,377476,195
b1814,2,Doesn't she look like she forgets something important?,377476,195
b1817,1,Are the fruit baskets heavy?,542832,201
b1818,2,Is the gut holding the fruit baskets a tourist?,542832,201
b1819,1,What is the conversation about?,563545,198
b1820,2,Where was this taken?,563545,198
b1821,1,Is the person in the photograph modelling a dress that she made herself?,53405,200
b1822,2,Is the woman in the photograph interested in design and art?,53405,200
b1823,1,What about this dress does she like?,53405,201
b1824,2,Is she friendly?,53405,201
b1827,1,"Have the people in the photograph already eaten and feel uninterested in consuming any of the pizzas in front of them?
",370059,200
b1828,2,Are the people in the photograph engaged in an eating contest?,370059,200
b1829,1,How old is this kid?,325957,201
b1830,2,"Is the hand gesture symbolizing ""stop"" as the sign reads?",325957,201
b1831,1,Where is the skier skiing?,20711,200
b1832,2,Is the person observing the skier because he is concerned about the safety of the skier?,20711,200
b1833,1,What does it feel like to ride a big service horse in the middle of a crowded city?,7524,195
b1834,2,Which way are they going?,7524,195
b1835,1,In what event are the skiers in the photograph participating?,402224,200
b1836,2,Are the skiers nearing the end of the competition?,402224,200
b1841,1,How many people are here?,491831,202
b1842,2,Is that dog super human?,491831,202
b1843,1,Where are these people surfing?,29324,204
b1844,2,Who owns those dogs?,29324,204
b1845,1,Why does the photographer destruct them from their meal?,103251,195
b1846,2,Doesn't feel like we look through their windows and they caught us?,103251,195
b1847,1,Is this person surfing on a river?,467068,204
b1848,2,Is this a recent picture?,467068,204
b1851,1,I wonder where they're going?,208372,202
b1852,2,Are the animals ill?,208372,202
b1853,1,Can this baby do a kickflip?,138100,204
b1854,2,Where is this home located?,138100,204
b1857,1,What game is this person playing?,405121,204
b1858,2,Will she spill her drink?,405121,204
b1859,1,What flavor cake is that?,250749,202
b1860,2,Where is the honeymoon going to be?,250749,202
b1861,1,Where does this person go to school,494671,204
b1862,2,Is that a cloud on your wall?,494671,204
b1865,1,Do you think the dog is actually watching the television or is merely sitting?,28878,205
b1866,2,What program is currently on television in this picture?,28878,205
b1867,1,What do you think is the context of this gathering?,322835,205
b1868,2,Who do you think is the man in the gray suit?,322835,205
b1871,1,I wonder if her feet hurt?,420397,202
b1872,2,What is the tempt. out there today?,420397,202
b1873,1,Who is the person riding the motorcycle in this picture?,23253,205
b1874,2,Is this a picture of a competitive race or is this just some leisurely riding?,23253,205
b1875,1,Does he look at people the way he looks at the slice?,285634,195
b1876,2,Doesn't they need a long walk at least after this big meal?,285634,195
b1877,1,How did she get to the beach?,126681,202
b1878,2,Is the wind blowing hard enough?,126681,202
b1879,1,What's a fun water activity on vacation?,27777,208
b1880,2,How many miles do you drive in a typical day?,27777,208
b1881,1,What country do you think this picture was taken?,354220,205
b1882,2,Are these people explorers?,354220,205
b1883,1,What's the best app for confidential text messaging?,145621,208
b1884,2,Spread collar or button-down?,145621,208
b1885,1,How long do you think it takes to train an elephant to do this trick?,50583,205
b1886,2,Is the man in this picture somebody well known?,50583,205
b1887,1,What's the best hairstyle for work from home?,565513,208
b1888,2,Are contacts better than glasses for vision?,565513,208
b1891,1,Where can you buy the best umbrellas?,293853,208
b1892,2,Where can I find the least expensive overcoat?,293853,208
b1893,1,What's the best color umbrella?,547348,208
b1894,2,What city in the US has the highest rainfall?,547348,208
b1895,1,What are they celebrating?,493114,209
b1896,2,Is that a birthday cake?,493114,209
b1897,1,Did someone clean out their junk drawer?,413903,209
b1898,2,Do these items belong to a teen?,413903,209
b1899,1,Where are they?,560885,209
b1900,2,Is this a horseriding adventure?,560885,209
b1901,1,Is this cold weather?,402762,209
b1902,2,How old is that person?,402762,209
b1903,1,What is she drinking?,314392,209
b1904,2,Is she at home?,314392,209
b1911,1,How old is this man?,201940,210
b1912,2,Is he a musician?,201940,210
b1913,1,Are these guys all related?,495233,210
b1914,2,What are they watching?,495233,210
b1915,1,What is wrong with the camera?,513810,210
b1916,2,Has this person ever flown a kite before?,513810,210
b1917,1,How many bones have this person broken as a result of skateboarding?,301207,210
b1918,2,Is this a skatepark?,301207,210
b1919,1,Do these two people know each other?,180354,210
b1920,2,Are they tourists? ,180354,210
b1941,1,Do these lap top computers look old and antiquated to you?,385401,214
b1942,2,Will computer technology someday replace half of entry level blue collar jobs?,385401,214
b1957,1,Do the elephants and cranes return to this watering hole at the same time every year?,494240,216
b1958,2,Is there an overlap of the two species' migration patterns?,494240,216
b1959,1,What is the likelihood of the person owning this boat has met a mermaid?,99678,218
b1960,2,Is this the type of boat you'd want to live on permanently and why?,99678,218
b1963,1,How much alchohol do you think has been consumed?,466890,219
b1964,2,How good of friends do you think they are?,466890,219
b1965,1,Would you consider this man a chef and why?,340220,218
b1966,2,Why would you want to eat the food he is preparing?,340220,218
b1967,1,Wouldn't you agree that the most important part of any celebration is the food itself?,114786,214
b1968,2,Are there any good bakeries near your home that prepare delicious wedding cakes?,114786,214
b1969,1,Is the person taking the photograph male or female?,240046,215
b1970,2,Where would guess is the location of the winery?,240046,215
b1973,1,Do you think this couple is on the same page in regards to their relationship status?,481874,218
b1974,2,Why do you think they chose a bus instead of other forms of transportation?,481874,218
b1975,1,Are there any other people on the bus?,481874,216
b1976,2,Is the bus leaving the city?,481874,216
b1977,1,Do you think they are somewhere special?,481874,219
b1978,2,Are they in love?,481874,219
b1981,1,Do you like cold dreary weather?,225036,214
b1982,2,Does it snow a lot in your community?,225036,214
b1983,1,What is the relationship of these two people?,225036,218
b1984,2,Why do you think they are standing at the bottom of this hill?,225036,218
b1985,1,Where is the person skiing?,380227,222
b1986,2,What is the temperature outside?,380227,222
b1987,1,Does the man know his picture is being taken?,259366,216
b1988,2,What is that in his left hand?,259366,216
b1991,1,Who do you think makes more money?,5094,218
b1992,2,Do you think they are walking together or are they strangers?,5094,218
b1993,1,What game are the people playing?,60350,222
b1994,2,Are the people at a house or public space?,60350,222
b1995,1,Do you think that people have less social skills do to excessive gaming?,552453,214
b1996,2,Is there a person in your family who is a gaming addict?,552453,214
b1997,1,How can we protect the elephants better?,201342,219
b1998,2,Is this elephant being healed?,201342,219
b1999,1,Is the man playing a game?,539571,222
b2000,2,Is the man at his house?,539571,222
b2005,1,What is the man looking for?,337536,222
b2006,2,Is the man going on a business trip?,337536,222
b2007,1,What time of day is it?,23951,216
b2008,2,How old is the person flying the kite?,23951,216
b2009,1,What beach is the man on?,468279,222
b2010,2,Is it going to storm?,468279,222
b2011,1,Will a homerun come next?,329563,219
b2012,2,What type of pitch is he waiting for?,329563,219
b2015,1,"Wouldn't you love to enjoy a nice lunch, on a sunny day, outside an urban cafe?",229233,214
b2016,2,What was the tastiest item you remember eating for lunch?,229233,214
b2021,1,Did the runner try to steal the base?,578023,216
b2022,2,Did this slide happen after a pitch or just before it?,578023,216
b2025,1,Are all of the kites homemade?,546703,219
b2026,2,Is there any wind?,546703,219
b2029,1,Why is this room so unorganized in the background?,337536,220
b2030,2,When is the last time this man has had a haircut?,337536,220
b2041,1,When is the last time the trash has been emptied?,210729,220
b2042,2,Does this girl think it's healthy to eat a donut while drinking a smoothie?,210729,220
b2047,1,"Are women judged by ability, looks, or both?",5094,215
b2048,2,What does clothing say about the women?,5094,215
b2049,1,What is that hanging from the doorknob?,262407,220
b2050,2,Who's idea was it to hang that ugly curtain at the door?,262407,220
b2051,1,Is this the annual Christmas party at the office?,366897,220
b2052,2,Why do they have so many electronics on one table?,366897,220
b2055,1,Is this a school bus or city bus?,579568,220
b2056,2,Is the cross on top of the building in the background turned upside down?,579568,220
b2059,1,How does a person go from a skiing novice to a skiing acrobat?,253334,215
b2060,2,How does the shape and size of skis affect a skier's speed?,253334,215
b2061,1,Which sport are these people watching?,366897,226
b2062,2,What game are these people playing?,366897,226
b2069,1,How many hours have these people been trapped in this room?,186753,226
b2070,2,Which holiday are these people celebrating?,186753,226
b2083,1,How many minutes until this kitten takes a nap?,354517,226
b2084,2,Will this kitten's owner remember he left the TV on?,354517,226
b2087,1,"Are the men shown, computer gamers?",186753,215
b2088,2,How does one learn to live in an artificial world?,186753,215
b2091,1,How many songs are remaining in this concert?,211686,226
b2092,2,What kind of cat noises is the singer making?,211686,226
b2101,1,What is the name of this backyard children's game?,286149,226
b2102,2,How many siblings does this dog have?,286149,226
b2109,1,Why was this picture taken?,256385,215
b2110,2,What is the purpose of the white controllers?,256385,215
b2125,1,Is this a family reunion  of your family ?,491831,233
b2126,2,Is this dog trained to  do that or is he just excited ?,491831,233
b2129,1,Did the horse just win the race?,423247,232
b2130,2,What is the horse feeling at this moment?,423247,232
b2133,1,Are these images of  the same person ?,547764,233
b2134,2,How do you use photo  shop to create this ?,547764,233
b2137,1,What is this child feeling?,408917,232
b2138,2,What season was this picture taken?,408917,232
b2139,1,Is that an ancient Buddhist temple in the back round?,65195,233
b2140,2,Is this picture taken in India ?,65195,233
b2141,1,In what country was this image taken?,298008,232
b2142,2,What is the weather like in this picture?,298008,232
b2143,1,Is this police officer guarding a parade  about to start?,250737,233
b2144,2,Is this picture taken  in a European country ?,250737,233
b2145,1,Which team will win the game?,198323,232
b2146,2,What sport is being played?,198323,232
b2149,1,What emotion is the child in the image feeling?,53712,232
b2150,2,What activity is the child doing in this image?,53712,232
b2151,1,Is  this a picture of a man or a woman ? It's hard to tell nowadays,565513,233
b2152,2,What is this person eating ?,565513,233
b2157,1,Do the different colors of the house makes the house appear odd?,521867,235
b2158,2,How many bedrooms does this house have?,521867,235
b2163,1,Is this a park?,212887,235
b2164,2,Does the boy know how to fly a kite?,212887,235
b2169,1,Are the girls waiting to cross the road or waiting to buy things?,209200,235
b2170,2,Is it a woman or a man in the vehicle?,209200,235
b2171,1,Are they coming back from the beach or going to the beach?,518966,235
b2172,2,Can both of them surf?,518966,235
b2177,1,What is the gender of the Horses?,560885,235
b2178,2,Are they going to for a competition?,560885,235
b2181,1,What is the relationship between the two people?,418569,239
b2182,2,What vehicle did they take to get to the beach?,418569,239
b2185,1,How much does the train weigh?,211788,239
b2186,2,How many engineers operate the train?,211788,239
b2187,1,Who is the man waiting for?,115505,239
b2188,2,Did he offer the woman to share his umbrella?,115505,239
b2189,1,What was the final score of the game?,321389,239
b2190,2,What was the temperature during the game?,321389,239
b2191,1,Who is the person pictured?,468401,239
b2192,2,What position do they play?,468401,239
b2195,1,Is that guy sick?,39643,242
b2196,2,What is that man worried about?,39643,242
b2199,1,How much did a shower/bathtub cost?,555101,242
b2200,2,Are you making repairs to the bathtub/shower?,555101,242
b2201,1,I wonder how he began his business?,87096,241
b2202,2,How much income does he earn per day?,87096,241
b2203,1,where was this picture taken?,447795,242
b2204,2,Where is the truck going?,447795,242
b2205,1,Where did that girl get her lunch from?,377476,242
b2206,2,What school does this little girl attend?,377476,242
b2211,1,Where did those flowers come from?,308575,242
b2212,2,Are the lights out at the house?,308575,242
b2213,1,What is the relationship between these people?,324261,243
b2214,2,Have these drinkers had too much?,324261,243
b2215,1,Is this a family of skiiers?,56023,243
b2216,2,What slopes will they be able to tackle?,56023,243
b2217,1,What did each one consider in order to decide to be a guardsman?,567858,241
b2218,2,How many hours per day do they work?,567858,241
b2219,1,What kind of cake needs a knife and cleaver to cut?,386419,243
b2220,2,Did one of the cake cutters get caught in the rain or showered by champagne?,386419,243
b2221,1,How fast is this skiier traveling?,132710,243
b2222,2,Where is this mountain located?,132710,243
b2225,1,Is this the world's tiniest motorcycle?,302236,243
b2226,2,Are those the right shoes for this activity?,302236,243
b2227,1,I wonder does he find peace and calm in the garden?,514131,241
b2228,2,Did he build the garden in order to have a place to go and meditate?,514131,241
b2233,1,Is that girl wanna tell something about our generation?,32442,240
b2234,2,Do the police officer do the right thing?,32442,240
b2239,1,Are these freshmen students attending an open house at a university?,362683,241
b2240,2,How many of the students present will complete their goal and graduate?,362683,241
b2241,1,Was friendship was better without devices?,6332,240
b2242,2,Can we spend ore quality time without technologies?,6332,240
b2243,1,How popular is kite flying as a hobby?,468279,246
b2244,2,Do people fly kites on the beach like people surf during approaching hurricanes?,468279,246
b2249,1,Is she taking tennis lessons or is she a professional?,164262,241
b2250,2,Did she win the match?,164262,241
b2251,1,"Can you play a musical instrument? If so, what is it?",308936,240
b2252,2,Can you read music?,308936,240
b2253,1,What demographic contains the most avid kite hobbyists?,520378,246
b2254,2,What are some ideal places to fly kites?,520378,246
b2275,1,How common is it for children to be harassed at school bus stops?,325957,246
b2276,2,Do high schools usually have student volunteer safety patrols?,325957,246
b2277,1,when was the first time you said your girlfriend i love you?,168083,240
b2278,2,can doing funny stuffs brings more happiness?,168083,240
b2281,1,What's the best family-friendly Nintendo Wii game?,86075,246
b2282,2,Is central air conditioning common across the United States?,86075,246
b2283,1,what type of place you enjoy more?,248797,240
b2284,2,what do you think when you are beside of a sea?,248797,240
b2285,1,"Is it ever too cold to go surfing?
",149036,246
b2286,2,Have drones made it easier to capture surfers in action?,149036,246
b2293,1,Why are these ladies here?,433296,250
b2294,2,Would you want a kitchen with a fireplace in it?,433296,250
b2299,1,Have you ever been to a gay pride parade?,477774,250
b2300,2,Would you dress up to participate in a parade?,477774,250
b2301,1,What is your favorite baseball team?,203847,250
b2302,2,Have you ever gotten a home run?,203847,250
b2307,1,Do you think this person is happy?,521416,251
b2308,2,What video game do you think this person is playing?,521416,251
b2309,1,Which beach is your favorite?,338544,250
