Question ID,Question Number,Question Content,Image ID,User ID
a632,2,Would the people laying on the grass try to go into the water to cool off?,489263,527
a633,1,Was the man in the back rushing to go somewhere?,226176,527
a634,2,Are they friends or did the driver pick up a hitchhiker?,226176,527
a635,1,Are the men in the front headed back to work after lunch?,237833,527
a636,2,How popular is this main street?,237833,527
a637,1,Do the children live near this park?,517362,527
a638,2,How often do different people's kites get tangled together?,517362,527
a639,1,Does the owner of the car have a large collection of classic cars?,306439,527
a640,2,Do the shops on this street generate a lot of sales?,306439,527
a641,1,Why do people dress their dogs?,36439,528
a642,2,Do dogs like to be dressed?,36439,528
a643,1,Why does hair go gray?,150821,528
a644,2,How common are cell phones worldwide?,150821,528
a645,1,How much do maintenance crews get paid?,112410,528
a646,2,What is the biggest airplane?,112410,528
a647,1,How many bike accidents per year are there in any given city?,459524,528
a648,2,What is the most bikeable city?,459524,528
a649,1,What is the most popular family television show?,403743,528
a650,2,What is the average number of children per household?,403743,528
a651,1,What time of day is this picture being taken?,259366,530
a652,2,How old is the individual in the picture?,259366,530
a653,1,Which photo editing app did the individual use for this picture?,23951,530
a654,2,Does the individual own the kite or did they borrow it from someone else?,23951,530
a655,1,Does the individual who took the photo to know who is in the boat?,173870,530
a656,2,What town is the picture from?,173870,530
a657,1,What type of elephant is that?,365703,530
a658,2,Is the elephant a wild animal or is it owned by someone?,365703,530
a659,1,Did the woman buy this computer or did someone give it to her as a gift?,508749,530
a660,2,What is the setting that this picture was taken?,508749,530
a661,1,Why is the cat so close?,211686,531
a662,2,What is the band singing?,211686,531
a663,1,What are their names?,456987,531
a664,2,How old are they?,456987,531
a665,1,What is the show?,28878,531
a666,2,What channel is it playing on?,28878,531
a667,1,What is going on?,250737,531
a668,2,Why is he there?,250737,531
a669,1,Is this a tour activity?,290136,531
a670,2,Where are they?,290136,531
a671,1,Can elephants go on diets?,294138,532
a672,2,How long can elephants go without water?,294138,532
a673,1,Will this latrine ever be painted another color?,557515,532
a674,2,Does this stool have fresh water in it?,557515,532
a675,1,How much trash is in that ocean?,29324,532
a676,2,Can dogs go long without water?,29324,532
a677,1,Can that laptop battery last for two days?,460885,532
a678,2,"When was the last time the kid on the left, washed his shirt?",460885,532
a679,1,Does that red shirt wash well?,262529,532
a680,2,"Does this man, play different sports?",262529,532
a691,1,What does it take to be a professional soccer player?,200910,533
a692,2,Are women treated equally in soccer compared to men?,200910,533
a693,1,Is volunteering helpful for self-image?,358300,533
a694,2,What are the best dishes to bring to volunteering service?,358300,533
a695,1,How does someone learn how to surf on their own?,69578,533
a696,2,Where are the best locations to surf? ,69578,533
a697,1,Is a motorcycle easier to learn how to operate compared to a car?,54286,533
a698,2,What is the best brand of motorcycle to buy? ,54286,533
a699,1,Is there an emergency?,366414,535
a700,2,Why is everyone in a rush?,366414,535
a701,1,Is it better to brush your teeth in the morning or at night?,168083,533
a702,2,Should you floss your teeth every time you brush? ,168083,533
a703,1,Where's the beach?,335027,535
a704,2,Do surfers have more fun?,335027,535
a705,1,Have they met before?,107518,535
a706,2,Has something tragic happened?,107518,535
a707,1,Is there music playing?,375809,535
a708,2,Is there a limit to how many people can attend?,375809,535
a709,1,Are they co workers?,5094,535
a710,2,Did their car breakdown? ,5094,535
a711,1,What do you think they're talking about?,67462,537
a712,2,Which holiday to you think they're celebrating in the picture?,67462,537
a713,1,Where are they currently?,322835,536
a714,2,What is the mood of the presenter?,322835,536
a715,1,Is this the finals or an opening match?,473616,537
a716,2,Which tennis tournament is this?,473616,537
a717,1,How old is this picture?,229919,537
a718,2,How old are the children?,229919,537
a719,1,Which race is on the screen?,356938,537
a720,2,Who is is winning the race?,356938,537
a721,1,What are those birds?,494240,537
a722,2,How many elephants are in the herd?,494240,537
a723,1,Which season is it?,494240,536
a724,2,how old are the elephants,494240,536
a725,1,Is the man in a good mood?,127388,536
a726,2,Is the woman friendly?,127388,536
a727,1,Was this the winning pitch?,22482,536
a728,2,Which inning was it?,22482,536
a729,1,Where are they located?,409681,536
a730,2,How frequently do they do this activity? ,409681,536
a731,1,Does she work in the library ?,189280,538
a732,2,Does she snowboard ?,189280,538
a733,1,What country was this photo taken in ?,6332,538
a734,2,Are they brothers or just friends ?,6332,538
a735,1,How old is she ?,494208,538
a736,2,Is she married ?,494208,538
a737,1,What city is she in ?,172501,538
a738,2,Who took the photo ?,172501,538
a739,1,How old is the little baby ?,138100,538
a740,2,What building is that ?,138100,538
a741,1,How fast is the motorcyclist going?,23253,540
a742,2,What is the significance of the number 9?,23253,540
a743,1,What game are the children playing on Wii?,229827,540
a744,2,Are the children related or just friends?,229827,540
a745,1,What types of foods are in the refrigerator?,305600,540
a746,2,Is the girl in the photo inebriated?,305600,540
a747,1,Who drew the photo on the top of the the three portraits?,521867,540
a748,2,Is the white appliance in the doorway a space heater or an air cooler?,521867,540
a749,1,Did the artist for this piece have to shoot arrows at the orange box or did they just glue on arrows with the heads removed?,369452,540
a750,2,The person walking past is wearing flip flops and jeans... is it cold or hot outside?,369452,540
a751,1,Is this player winning?,247545,541
a752,2,Did he just hit the ball?,247545,541
a753,1,What year is this taking place?,493114,541
a754,2,Is it someone's birthday?,493114,541
a755,1,What flavor is this cake?,469293,541
a756,2,Who is older ?,469293,541
a757,1,How did the baby get on the counter?,506988,541
a758,2,"Did she peel the banana?
",506988,541
a759,1,Who does the dog belong to?,130834,541
a760,2,Are these woman working on the same project?,130834,541
a761,1,How does this image make you feel about air pollution? ,227205,542
a762,2,Do you think the operation of trains should be put to an end in order to prevent air pollution? ,227205,542
a763,1,Have you ever been skiing before? ,275685,542
a764,2,Do you consider skiing to be a sport? ,275685,542
a765,1,Are you familiar with location in this image? ,200796,542
a766,2,Is this a cermony or tradition being pictured? ,200796,542
a767,1,I wonder what this person's home life is like?,85235,543
a768,2,Did they want to be a cook when they were a child?,85235,543
a769,1,Do you think that the reason the image is in black and white is to show the emotion going on in the image? ,431043,542
a770,2,Is the blur due to the person in the image moving or as an effect? ,431043,542
a771,1,Do you enjoy seeing animals in their natural habitats? ,365464,542
a772,2,Do you think it is morally wrong to take animals out of the wild and place them in places such as the zoo?,365464,542
a773,1,Has this person ever broken a bone?,578023,543
a774,2,I wonder if this person has to deal with anxiety?,578023,543
a775,1,has this person ever had to deal with frostbite?,380227,543
a776,2,has this person ever been outside of the united states?,380227,543
a777,1,What's the possibility of centaurs actually existing in the evolutionary chain?,402762,543
a778,2,Is being an equestrian an ethical sport? ,402762,543
a779,1,How many people prepare food safely?,114786,543
a780,2,How do marriages differ culturally? ,114786,543
a781,1,What year was this photograph taken?,354220,544
a782,2,Why are the people on that animal?,354220,544
a783,1,Why are the two people in banana costumes?,518472,544
a784,2,Is it someone's birthday?,518472,544
a785,1,What is that remote for?,426776,544
a786,2,What is the name of the teddy?,426776,544
a787,1,What is that remote for?,426776,544
a788,2,What is the name of the teddy?,426776,544
a789,1,Are the people behind him his parents?,240490,544
a790,2,Why is that expression on his face?,240490,544
a791,1,Do your eyes light up?,427169,545
a792,2,What is your favorite food?,427169,545
a793,1,Could you recreate this setup in an emergency situation?,369777,546
a794,2,What types of food could best be stored and eaten in this situation that gets you the most nutrition possible? ,369777,546
a795,1,What is your favorite color?,344157,545
a796,2,Do you like going to wedding?,344157,545
a797,1,"If this was your backyard, what would you add to it?",286149,546
a798,2,What is the little girl thinking right now? ,286149,546
a799,1,Who is your favorite team?,87602,545
a800,2,Witch team in the lead?,87602,545
a801,1,What are the chances he'll hit a home run?,36098,546
a802,2,Have you ever played baseball?,36098,546
a803,1, Do you no the name of this place?,65195,545
a804,2,How many animals are eating on the side?,65195,545
a805,1,Do you have any experience playing tennis?,402916,546
a806,2,How many seconds away is he from making contact with the ball?,402916,546
a807,1,Can you see what she reading?,122631,545
a808,2,Is this a restaurant? ,122631,545
a809,1,Did he offer something he didn't want or is she taking something she wanted?,460575,546
a810,2,What is he getting ready to say?,460575,546
a811,1,How nervous does this person seem?,446557,547
a812,2,Is the person shown a professional athlete?,446557,547
a813,1,How long ago were the phones shown first released?,379261,547
a814,2,Why are the students gathering there?,379261,547
a815,1,Is this a family gathering or just a community event?,546703,547
a816,2,"If it is a kite flying competition, what is the prize?",546703,547
a817,1,Are the contestants related?,46002,547
a818,2,What is the current category of questions?,46002,547
a819,1,How long has he been playing the instrument?,308936,547
a820,2,Is there an audience there watching?,308936,547
a821,1,How long does it take to learn to make glass objects like vases and stuff?,468529,548
a822,2,Is he the person who makes these objects or is it someone else?,468529,548
a823,1,Why is he holding that rat?,276870,548
a824,2,Where was he when he took this picture?,276870,548
a825,1,When was this photograph taken?,413923,548
a826,2,How long and far has that woman been walking?,413923,548
a827,1,What is she swinging at?,500005,548
a828,2,What tennis court is she at?,500005,548
a829,1,Why are they looking like that?,86560,548
a830,2,Wonder what they were talking about?,86560,548
a839,1,Is the dog in immediate danger? ,103581,550
a840,2,Is the boat suffering some type of issue? ,103581,550
a841,1,Does the child love their mother?,326048,550
a842,2,Does the mother love her child? ,326048,550
a843,1,Are these items prepared to be pawned off?,413903,550
a844,2,Are there value in those items? ,413903,550
a845,1,Is he preparing to hack another system?,201940,550
a846,2,Is the computer the only source of light in the room? ,201940,550
a847,1,Is he taking a break away from the crowd?,100300,550
a848,2,Is he a long term visitor? ,100300,550
a849,1,What is the umpire's name?,577953,551
a850,2,Where is this game taking place?,577953,551
a851,1,Is this person water skiing on a lake?,534866,551
a852,2,What is the skiier's favorite food?,534866,551
a853,1,Where did this person get their jacket?,146313,551
a854,2,What day of the week was this picture taken?,146313,551
a855,1,How old is the driver of the SUV?,442321,551
a856,2,Where is the motorcyclist going?,442321,551
a857,1,How many pictures are on this person's camera?,477774,551
a858,2,Is the parasol effective in blocking the sun?,477774,551
a859,1,What country are these people in?,563545,552
a860,2,Has this woman questioned him before?,563545,552
a861,1,Is this the first time the boy has been to the zoo?,435011,552
a862,2,How old are the giraffes?,435011,552
a863,1,When was the the skate park built?,301207,552
a864,2,Why isn't he wearing a helmet?,301207,552
a865,1,How often does she post to social media?,547764,552
a866,2,Where can you buy those pants?,547764,552
a867,1,Is she underage?,294325,552
a868,2,Isn't it bedtime?,294325,552
a869,1,Do these women know each other?,388662,553
a870,2,Which person approached the other first?,388662,553
a871,1,who took this photo?,260134,553
a872,2,Are there other vendors there?,260134,553
a873,1,WAs this a shotgun wedding?,110596,553
a874,2,Is this truck still running?,110596,553
a875,1,is this authentic from the set?,426829,553
a876,2,how heavy is this suitcase?,426829,553
a877,1,Are they family members?,495233,554
a878,2,Whose home is this?,495233,554
a879,1,Which of these donuts has filling?,107147,555
a880,2,Which donut goes best with coffee?,107147,555
a881,1,are those hats cakes too?,446141,553
a882,2,are there any women on this ship?,446141,553
a883,1,What other hobby does this child have besides skateboarding?,461815,555
a884,2,Does this child do well in school?,461815,555
a885,1,Could these skiers also be snowboarders?,389133,555
a886,2,What sports do these skiers do during the summer?,389133,555
a887,1,What city are or country is this ?,188009,554
a888,2,Are these people really interested in what he is doing?,188009,554
a889,1,Is this person the owner of this establishment?,257773,555
a890,2,Does this person like double chocolate chip cookies?,257773,555
a891,1,What is her job title?,314392,554
a892,2,Is she a stay home mom?,314392,554
a893,1,where are they?,168488,554
a894,2,Where are they going?,168488,554
a895,1,Are any of these people on a gluten free diet?,68287,555
a896,2,Are any of these people waiting for a pizza?,68287,555
a897,1,Is this giraffe in africa?,110084,554
a898,2,How old is this animal?,110084,554
a899,1,What is the name of the mountains that he is skiing on?,288486,556
a900,2,What is the elevation of the mountain?,288486,556
a901,1,Is the person skating a male or a female?,159554,556
a902,2,Does the skater know any skateboarding tricks?,159554,556
a903,1,Does this person live in an area by the water?,472426,556
a904,2,Is this man named Bob?,472426,556
a905,1,How many on each team hit a home run?,329563,556
a906,2,Is the guy is the blue mom there?,329563,556
a907,1,How many bedrooms does this house have?,468518,556
a908,2,How tall are the children shown here?,468518,556
a909,1,How often does he water his plants.,514131,558
a910,2,What kind of plants is he growing?,514131,558
a911,1,What game are they playing?,443673,558
a912,2,"Who is the artist of that painting?
",443673,558
a913,1,Where did she get the unbrella?,145679,558
a914,2,What trail is she on?,145679,558
a915,1,What part of the world is this in?,181631,558
a916,2,Where is the man in the picture going?,181631,558
a917,1,Where is the beach they are on?,338544,558
a918,2,Was it raining on this day?,338544,558
a919,1,does the person hit the ball?,35552,559
a920,2,is the man in the background his father?,35552,559
a921,1,what is the I.Q. of both of these men combined?,26504,559
a922,2,did he shoot the bird with the gun?,26504,559
a923,1,what are the odds she's on twitter complaining?,249275,559
a924,2,how much does that haircut cost?,249275,559
a925,1,What year is this?,261673,559
a926,2,Where are their husbands?,261673,559
a927,1,is this at a bird show?,80404,559
a928,2,is this in the middle east?,80404,559
a939,1,Where did the lady purchase her umbrella? ,258956,561
a940,2,Where is the lady headed?,258956,561
a941,1,Who owns the kite that is blue?,423107,561
a942,2,What day did this event take place?,423107,561
a943,1,Is this person part of a group?,132710,561
a944,2,Is this a professional skier?,132710,561
a945,1,How many home runs has this person made in this game?,468401,561
a946,2,Does he come from a big family?,468401,561
a947,1,Does this little girl enjoy riding her horse?,71441,561
a948,2,Is the woman in the picture related to the girl?,71441,561
a949,1,Why are they holding ties with numbers on it?,365175,562
a950,2,What is the importance of this photo?,365175,562
a951,1,Who are the people to eachother?,327369,562
a952,2,Why did they not take the pic from one side of the net?,327369,562
a953,1,Is he a professional?,130122,562
a954,2,Did he win?,130122,562
a955,1,Who is this?,186254,562
a956,2,Where is this at?,186254,562
a957,1,Is something wrong with her?,494671,562
a958,2,How did they make the cloud on the wall?,494671,562
a959,1,What genre of movie is the man watching?,11091,563
a960,2,Why is the man using the laptop instead of the other computer?,11091,563
a961,1,What are the people looking at?,230756,563
a962,2,Which of these people has used one of the payphones pictured?,230756,563
a963,1,Why did this person put these toppings on the pizza?,149712,563
a964,2,Is this pizza healthy or unhealthy? Why?,149712,563
a965,1,How many naan has this man sold so far today?,568640,563
a966,2,Where is this man located?,568640,563
a967,1,How many years of experience does this surfer have surfing?,467068,563
a968,2,Has this surfer encountered sharks in the water before?,467068,563
a969,1,How heavy is the typical mountain bicycle?,123552,564
a970,2,In which countries are you allowed to ride on the roof of a bus?,123552,564
a973,1,How many hours of instruction and practice does one need to complete a typical beginner's ski class?,522971,564
a974,2,Which are main differences in natural powder (snow) and artificial snow from the skier's perspective?,522971,564
a981,1,Do humans take cats to the vet for annual checkups the way that humans go for annual checkups?,294909,564
a982,2,"When is a kitten considered an adult cat, as in, how many months?",294909,564
a985,1,What nutritional supplements should an older woman take to fight hair loss?,547348,564
a986,2,What kind of fabric or substance is used to make an umbrella canopy?,547348,564
a987,1,Are women more likely than men to eat pizza with a fork?,236184,564
a988,2,How do I make a vegan pizza?,236184,564
a993,1,Is the man in the picture a visitor or owner of the home?,299836,567
a994,2,When was the last time this home was decorated?,299836,567
a995,1,Is the woman a professional or amateur player at tennis?,509255,567
a996,2,Is this woman competing or practicing?,509255,567
a997,1,How frequently are these boats used?,27777,567
a998,2,Are these boats used for commercial or private purposes?,27777,567
a999,1,How long have these women known each other?,293853,567
a1000,2,Which woman is the eldest of the trio?,293853,567
a1001,1,What country was this photo taken in?,343908,567
a1002,2,"Does this bathroom belong to an apartment, hotel, or other type of residence?",343908,567
a1009,1,Would this be a vacation spot or a good hiking place?,69874,569
a1010,2,How many people live in this area?,69874,569
a1011,1,I wonder if that bathroom is cleaned by a maid or housekeeping?,510225,568
a1012,2,Where is the countertops to keep all their towels?,510225,568
a1013,1,How long have they been together?,346250,569
a1014,2,What is their best memory from this room?,346250,569
a1015,1,Did the young lady and her dog grow up together?,334616,568
a1016,2,Does the dog like to take pictures?,334616,568
a1017,1,"Is this a commercial, short film, or part of a scene?",562845,569
a1018,2,What country and year is this?,562845,569
a1019,1,Why is he taking a photo in the bathroom?,47054,568
a1020,2,What if someone pop out of that shower?,47054,568
a1021,1,Is there a small corner store around the corner?,281160,569
a1022,2,How often does the woman in the Dove ad sees her picture in different places?,281160,569
a1023,1,Can the elefant paint?,201342,569
a1024,2,How often do they socialize a day?,201342,569
a1025,1,How did he get past that boulder?,571078,568
a1026,2,I wonder if he is having fun or scared? ,571078,568
a1027,1,I wonder what game is he playing?,256385,568
a1028,2,Are they just now getting this game for Christmas?,256385,568
a1029,1,Is this adult the parent to this child?,418517,570
a1030,2,What type of activity is the child doing on the phone?,418517,570
a1031,1,What event is the people watching?,41745,570
a1032,2,How long did it rain outside?,41745,570
a1033,1,Is the bear a gift to a child?,399825,570
a1034,2,How do do you think the bear cost?,399825,570
a1035,1,Is the event in the morning or afternoon?,438795,570
a1036,2,What other tricks will the tainers do with the elephants?,438795,570
a1037,1,Do you know what activity these people are doing?,60350,570
a1038,2,Ate any of these people family members?,60350,570
a1039,1,Why are there handles on his bench?,568974,572
a1040,2,What flavor drink is that from Starbucks?,568974,572
a1041,1,Is that young man tired or upset?,100669,572
a1042,2,Who painted the art on the walls?,100669,572
a1043,1,Does he dream of going to the winter olympics?,565767,572
a1044,2,What kind of camera took this photo?,565767,572
a1045,1,Did she win the match?,58831,572
a1046,2,Where are they going to go eat after competing?,58831,572
a1047,1,"Is he on the ground from catching the Frisbee, or is this a new yoga pose?",102256,572
a1048,2,Do people really watch competitive Frisbee?,102256,572
b51,1,Who are those flowers that the man is holding for?,115505,8
b52,2,What is the girl on the phone talking about?,115505,8
b53,1,How old the boat?,99678,8
b54,2,What is the string in the water attached to?,99678,8
b55,1,Where is the woman eating the donut?,565513,8
b56,2,What flavor is the donut that the woman is eating?,565513,8
b57,1,Are all the people there related?,42725,8
b58,2,What were the people celebrating?,42725,8
b59,1,What's the weather like?,149036,8
b60,2,Is the man enjoying the activity?,149036,8
b71,1,"Where are they heading that business/formal attire (i.e. dress shirt, tie, with sweater vest) was the dress code?",69432,11
b72,2,Are either one of them excited to be going to their destination or is this a more serious event?,69432,11
b73,1,How long has the couple been engaged and planning their wedding?,344157,11
b74,2,How many guests were invited in total?,344157,11
b75,1,Have either of them been skiing before?,114978,11
b76,2,How long is that ski run from top to bottom?,114978,11
b77,1,Are they both employed at the same place and carpooling together?,226176,11
b78,2,Is the passenger confident enough in the driver's driving ability that he is okay not wearing a helmet?,226176,11
b79,1,How long has the skater been professionally skating?,201929,11
b80,2,Was he the main performer/highlight of the event?,201929,11
b91,1,How long has this man lived alone?,11091,13
b92,2,Does he spend every night watching movies/tv in his bed?,11091,13
b93,1,Did she make any of the art herself?,53405,13
b94,2,What did she study in college?,53405,13
b95,1,Did she win this match?,571158,13
b96,2,How long has she been playing?,571158,13
b97,1,Is the guy in the suit dating flamingo girl or white dress?,4684,14
b98,2,"Where do you think they are in this picture, a wedding, bash or concert?",4684,14
b99,1,Do you think the girl and boy here are brother and sister?,517362,14
b100,2,Do these two kids look like they go to the same school?,517362,14
b101,1,Does it look like purple shirt is throwing away that milk carton?,196108,14
b102,2,"If yes, why doesn't she just use the sink?",196108,14
b103,1,How often does this person spend time outdoors,499120,13
b104,2,Where's the nearest gas station?,499120,13
b105,1,"It is clearly hot outside, hence the umbrella, but is grandma earrings walking with a friend or her husband?",547348,14
b106,2,Could it be the person taking the picture was asked to do it? That could be why everyone else is out of focus. Or could it be a candid/creepshot?,547348,14
b107,1,What smells would you smell if you were here?,5313,13
b108,2,Where do these buses go?,5313,13
b109,1,Does the child look like he's practicing or showing off for a video?,461815,14
b110,2,"If the parent of the child would see them without proper protective gear, how do you think they would react?",461815,14
b111,1,Do you give your dog clothes to wear?,36439,16
b112,2,Did you have a dog growing up?,36439,16
b113,1,Have you ever been to a hotel?,571136,16
b114,2,What's your favorite thing about hotels?,571136,16
b115,1,Would you ever go surfing?,116968,16
b116,2,How often do you go to the beach?,116968,16
b117,1,Is this truck picking up something or dropping it off?,447795,15
b118,2,Has this truck ever been driven by a woman?,447795,15
b119,1,Have you heard of Serena Williams?,509255,16
b120,2,What sports do you watch?,509255,16
b121,1,What's you favorite team sport?,361930,16
b122,2,Who is your favorite athlete?,361930,16
b123,1,Does the cat have any siblings?,354517,15
b124,2,Is the TV volume on?,354517,15
b125,1,Which plane is going to land first?,338383,15
b126,2,Which pilot is married?,338383,15
b127,1,What is everyone staring at?,459524,15
b128,2,Why is that person holing a sign that says SLOW?,459524,15
b129,1,Was this a last minute costume?,403357,15
b130,2,Who is he on the phone with?,403357,15
b131,1,Are these guys friends?,298483,17
b132,2,What kind of game are they playing?,298483,17
b133,1,How long will this construction project last?,175047,17
b134,2,Who owns the blue construction hat?,175047,17
b135,1,How long has this person been surfing?,9771,17
b136,2,What did the surfer pack for lunch?,9771,17
b137,1,Are the two people on the right on a date?,369598,17
b138,2,What are the standing person and the person in white talking about?,369598,17
b139,1,Which of these kids has added graffiti to the walls?,143528,17
b140,2,Is this an art gallery or a skate park?,143528,17
b141,1,Who is the man on the phone talking to?,32442,18
b142,2,How long has the police officer been working as one?,32442,18
b143,1,"What are the names of the horse, woman, and child?",441108,18
b144,2,Where was this picture taken?,441108,18
b145,1,What was the forecast of the day this picture was taken?,125626,18
b146,2,How much are these men being paid to transport the elephant?,125626,18
b147,1,What game is the man playing?,539571,18
b148,2,Who else is in the room?,539571,18
b149,1,When was the fireplace last used?,60350,18
b150,2,Who drank/is drinking the beer on the table?,60350,18
b151,1,What are they talking about?,518157,20
b152,2,How do they know each other?,518157,20
b153,1,Where are they?,308575,20
b154,2,What are they cooking?,308575,20
b155,1,Where are his parents?,138100,20
b156,2,Why does he not have any protective gear?,138100,20
b157,1,What is the occasion?,262529,20
b158,2,What is his name?,262529,20
b161,1,Who took this picture?,172501,20
b162,2,Where is she going?,172501,20
b169,1,What is the tee ball players name?,240490,21
b170,2,What time of the year is it?,240490,21
b173,1,What is she pointing at?,169600,21
b174,2,What are they drinking?,169600,21
b175,1,What occassion is it?,285634,21
b176,2,Who is getting the first slice?,285634,21
b177,1,What is mood right now?,307817,21
b178,2,Are there sharks in the water?,307817,21
b179,1,What game is being played?,521416,21
b180,2,Who's winning in the game?,521416,21
b181,1,How did she end up in this situation? ,177840,23
b182,2,Who is helping her? ,177840,23
b183,1,Is the sandwich for her? ,262407,23
b184,2,Is this a happy home? ,262407,23
b185,1,What kind of work is being done on these computers?,441296,22
b186,2,Is the setting some type of laboratory?,441296,22
b187,1,Is that smoke from a dangerous fire? ,227205,23
b188,2,Where is that train headed? ,227205,23
b189,1,Where is this place located? ,250916,23
b190,2,What are these boats used for? ,250916,23
b191,1,Why are the stands so empty?,321389,22
b192,2,Which team is in control of the ball?,321389,22
b193,1,Who designed this art? ,123949,23
b194,2,Is she a celebrity? ,123949,23
b195,1,What country is this skier in?,228783,22
b196,2,Is that a professional skier?,228783,22
b197,1,Are the ropes to stop anyone from using the commode?,557515,22
b198,2,Is this in a rural country?,557515,22
b199,1,What profession is the man with the tie?,563545,22
b200,2,What country is it?,563545,22
b203,1,Do you enjoy the outdoors,299029,25
b204,2,Have you ever played frisbee,299029,25
b205,1,How does the status of the horse look?,155058,25
b206,2,Have you rode a horse before,155058,25
b207,1,have you been skiing ,8314,25
b208,2,Do you enjoy cold weather. ,8314,25
b209,1,Is it gonna rain,413923,25
b210,2,What city is this,413923,25
b211,1,Is this a custom suit?,207976,25
b212,2,What is the dude so happy,207976,25
b213,1,Why is the guy in the background looking so surprised?,250749,26
b214,2,Is the man in the picture the groom?,250749,26
b217,1,Is she waiting for someone to come?,257670,26
b218,2,How old is the model of her phone?,257670,26
b221,1,Is the snowboarder grinding on the edge of the jump?,43829,26
b222,2,Did they end up landing the trick?,43829,26
b223,1,What is the girl looking at?,408917,26
b224,2,Where did she get the flower?,408917,26
b225,1,Does this man skateboard often?,381509,26
b226,2,What do his peers in the background think of him?,381509,26
b231,1,Which video game are the people playing?,495233,28
b232,2,How old are each of the boys in the picture?,495233,28
b233,1,What types of places are these people travelling to?,406245,27
b234,2,Is this a local or international travel hub?,406245,27
b235,1,What is the score of the game?,184697,28
b236,2,How much time is left in the game?,184697,28
b237,1,What cased the tress to fall on the road?,69874,28
b238,2,Which street did this happen?,69874,28
b239,1,What kind of day did this person just have?,39643,27
b240,2,Is this person a traveler or are they in their own home?,39643,27
b241,1,How old is the dog in the picture?,334616,28
b242,2,How long has the owner had the dog?,334616,28
b243,1,What brand is the bicycle?,230756,28
b244,2,Where is the man on the bike going?,230756,28
b245,1,What are they playing?,45524,29
b246,2,What are the rules of the game?,45524,29
b247,1,What kind of food do they serve?,27777,29
b248,2,How old is the boat?,27777,29
b249,1,what celebration is this?,358300,29
b250,2,What organization is this?,358300,29
b251,1,Who took this picture?,2083,27
b252,2,What conversation were these two people just having?,2083,27
b253,1,What is the score?,357799,29
b254,2,What team are they playing ,357799,29
b255,1,Where are the animals coming from?,468891,27
b256,2,What kind of life do these animals live in a day-to-day?,468891,27
b257,1,what forest are they in?,127388,29
b258,2,Are they at a park?,127388,29
b259,1,"Is this person a male, female, or transgender?",477774,30
b260,2,Is this person married or single?,477774,30
b261,1,What caused the need for this piece of machinery?,487571,27
b262,2,How are peoples days disrupted by this machinery?,487571,27
b263,1,Is this activity for kids only or can adults partake in it as well?,115251,30
b264,2,What kind of game is this called?,115251,30
b265,1,Are these girls on a championship team?,559553,30
b266,2,Is this player the star athlete of the team?,559553,30
b267,1,Are these people waiting on a bus or at some kind of festival?,2135,30
b268,2,Are these people nice or rude?,2135,30
b269,1,What are they celebrating?,369931,30
b270,2,whose house are they celebrating at?,369931,30
b271,1,How long has he been playing tennis?,130122,32
b272,2,Do you think he is winning?,130122,32
b273,1,What flavor is the cake?,269561,32
b274,2,Who is all at the party?,269561,32
b275,1,Does God provide food for birds?,381547,31
b276,2,Do you think the company who's disgarded products are mostly found in the seas and rivers be fined for polution and killing sea life?,381547,31
b277,1,What is she drinking?,314392,32
b278,2,Who is she?,314392,32
b279,1,Where is this located?,104343,32
b280,2,Is this an academic trip or for leisure?,104343,32
b281,1,What are they playing?,86075,32
b282,2,Are they related?,86075,32
b283,1,Do you love the smell of freshly cut grass?,47548,31
b284,2,What do you think are some of the benefits visiting green open spaces?,47548,31
b285,1,How big is the shower head,139304,33
b286,2,do they have flat irons,139304,33
b287,1,How old it too old for keeping up fake tans?,199469,31
b288,2,"Should women pressure men into getting cosmetic surgery, the same way women feel pressured to look young when they age?",199469,31
b289,1,does it rain a lot,258956,33
b290,2,what was the temp like on that day,258956,33
b291,1,how fast did they drive,530397,33
b292,2,how many people help load it,530397,33
b293,1,how much luggage was under the bus,410173,33
b294,2,how much did the tickets cost,410173,33
b295,1,Do you ever wonder if show-jumingp horses enjoy their job performing at shows?,512838,31
b296,2,Do you think it's right to put down a horse if they break a leg doing stunts as sport. ,512838,31
b297,1,did they ever make it fly ,212887,33
b298,2,did it get lost in the sky,212887,33
b299,1,"When do you think a pregnant woman should stop drinking even the littlest bit of wine, if you think it's ok at all?",204489,31
b300,2,Should wearing a mask in pubs and bars be the rule until covid numbers are way down?,204489,31
b301,1,What time did the lady buy the umbrella?,258956,35
b302,2,Did this lady recently have something bad happen to her?,258956,35
b303,1,Why  is this man's face painted black?,260696,35
b304,2,Does positioning your feet like the man help you skate better?,260696,35
b305,1,Are hotdogs easy to eat on the go?,164680,35
b306,2,Are railways common in this city?,164680,35
b307,1,How long can horses walk before their legs get tired?,307150,35
b308,2,Is riding on a saddle for long periods of time good for you?,307150,35
b309,1,Are those strings used for something fun or serious?,546703,34
b310,2,Will the kid in green mess up?,546703,34
b311,1,Could all of these objects fit in your front pocket comfortably?,413903,35
b312,2,Do people have lucky items that they carry with them wherever they go?,413903,35
b313,1,What is the elephant on the right thinking about?,494240,34
b314,2,Are those birds fabulous or not?,494240,34
b315,1,Are Zoo acceptable and morale place?,473587,34
b316,2,Is this Zebra happy?,473587,34
b317,1,What could those plugs connected to the prominently exposed outlets in the back be powering in this restaurant?,469293,36
